game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_goals,away_team_goals,team,game_state,passer,shooter,pass_x,pass_y,rec_x,rec_y,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer,pass_dist,pass_angle,shooter_dist,shot_dist,shot_angle
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,1192,1,0,0,Minnesota Whitecaps,5v5,Jonna Curtis,Audra Richards,177,68,173,41,184,36,Snapshot,On Net,FALSE,FALSE,27.294688127912362,-64.3589941756947,12.083045973594572,8.602325267042627,54.46232220802562
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1355,3,0,0,Minnesota Whitecaps,5v4,Nina Rodgers,Sydney Baldwin,156,75,138,48,137,68,Wristshot,On Net,TRUE,FALSE,32.449961479175904,-44.11859600341786,20.024984394500787,57.697486947006624,-25.67681568183822
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1378,3,0,0,Minnesota Whitecaps,5v4,Sydney Baldwin,Nina Rodgers,138,46,162,67,179,60,Wristshot,Missed,TRUE,FALSE,31.89043743820395,-3.3664606634298013,18.384776310850235,19.72308292331602,-59.53445508054013
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1398,1,0,0,Minnesota Whitecaps,5v4,Haley Mack,Meghan Lorence,137,19,144,6,156,11,Wristshot,On Net,TRUE,FALSE,14.7648230602334,24.775140568831922,13,45.967379738244816,44.11859600341786
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1405,3,0,0,Minnesota Whitecaps,5v4,Meghan Lorence,Sydney Baldwin,179,7,137,24,139,61,Wristshot,Blocked,TRUE,FALSE,45.31004303683677,74.47588900324574,37.05401462729781,53.14132102234569,-19.798876354524932
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1419,2,0,0,Minnesota Whitecaps,5v4,Emma Stauber,Maddie Rowe,133,69,137,16,143,11,Wristshot,On Net,TRUE,FALSE,53.150729063673246,-24.904768808095184,7.810249675906654,56.0357029044876,34.824489156956794
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1501,2,0,0,Minnesota Whitecaps,5v5,Brooke White,Sara Bustad,139,4,131,5,135,7,Wristshot,Blocked,TRUE,FALSE,8.06225774829855,37.95423087513252,4.47213595499958,64.89992295835181,33.690067525979785
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1517,1,0,0,Metropolitan Riveters,5v5,Brooke Avery,Allie Olnowich,184,15,151,9,151,9,Wristshot,On Net,TRUE,FALSE,33.54101966249684,79.8753283446022,0,50.99019513592785,41.82016988013577
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1550,1,0,0,Minnesota Whitecaps,5v5,Haley Mack,Meghan Lorence,164,30,158,16,160,19,Wristshot,On Net,TRUE,FALSE,15.231546211727817,27.474431626277134,3.605551275463989,37.64306044943742,39.61068824002659
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1554,1,0,0,Minnesota Whitecaps,5v5,Haley Mack,Meghan Lorence,178,29,184,26,180,36,Wristshot,On Net,TRUE,FALSE,6.708203932499369,51.84277341263093,10.770329614269007,11.40175425099138,37.874983651098205
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1589,2,0,0,Metropolitan Riveters,5v5,Kate Leary,Madison Packer,144,68,152,35,172,43,Wristshot,On Net,TRUE,FALSE,33.95585369269929,-29.054604099077146,21.540659228538015,17,0
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1672,1,0,0,Metropolitan Riveters,5v5,Leila Kilduff,Cailey Hutchison,139,2,150,17,163,39,Wristshot,On Net,TRUE,FALSE,18.601075237738275,39.351752626264734,25.553864678361276,26.30589287593181,8.74616226255521
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1719,3,0,0,Metropolitan Riveters,5v5,Kate Leary,Emily Janiga,152,72,187,29,190,48,Wrap Around,Missed,FALSE,FALSE,55.44366510251645,-38.08877288097532,19.235384061671343,5.0990195135927845,-101.30993247402021
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1727,2,0,0,Metropolitan Riveters,5v5,Sammy Kolowrat,Madison Packer,133,62,139,77,143,68,Wristshot,Missed,TRUE,FALSE,16.15549442140351,-18.74134044519272,9.848857801796104,52.354560450833695,-28.523118606312032
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1793,2,0,0,Metropolitan Riveters,5v5,Rebecca Morse,Leila Kilduff,131,16,136,65,137,68,Wristshot,Blocked,TRUE,FALSE,49.25444142409901,24.962789830807015,3.1622776601683795,57.697486947006624,-25.67681568183822
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1834,1,0,0,Minnesota Whitecaps,5v5,Nina Rodgers,Sydney Baldwin,150,52,143,77,150,81,Wristshot,On Net,TRUE,FALSE,25.96150997149434,-12.994616791916505,8.06225774829855,54.45181356024793,-44.255940797111286
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1952,13,0,0,Minnesota Whitecaps,5v5,Maddie Rowe,Meaghan Pezon,36,59,82,8,187,46,Wrap Around,On Net,FALSE,FALSE,68.6804193347711,-5.970015980857023,111.66467659918243,3.605551275463989,-56.309932474020215
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2017,2,0,0,Minnesota Whitecaps,5v5,Nina Rodgers,Sara Bustad,157,30,136,17,135,17,Wristshot,Missed,TRUE,FALSE,24.698178070456937,22.109448343751673,1,59.93329625508679,25.709953780811265
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2032,0,0,0,Minnesota Whitecaps,5v5,Audra Richards,Nina Rodgers,188,60,171,48,171,48,Snapshot,Blocked,TRUE,TRUE,20.808652046684813,-86.63353933657021,0,18.681541692269406,-15.524110996754256
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2067,1,0,0,Minnesota Whitecaps,5v5,Winny Brodt-Brown,Stephanie Anderson,131,43,147,74,164,67,Slapshot,Blocked,TRUE,FALSE,34.88552708502482,0,18.384776310850235,34.655446902326915,-43.830860672092584
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2114,4,0,0,Minnesota Whitecaps,5v5,Stephanie Anderson,Maddie Rowe,183,15,151,75,137,73,Snapshot,Blocked,TRUE,FALSE,68,77.9052429229879,14.142135623730951,60.03332407921454,-29.98163936884934
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2142,1,0,0,Metropolitan Riveters,5v5,Kate Leary,Jayne Lewis,160,31,167,7,165,11,Wristshot,On Net,TRUE,FALSE,25,22.479434397103113,4.47213595499958,40,53.13010235415598
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2206,2,0,0,Minnesota Whitecaps,5v5,Haylea Schmid,Winny Brodt-Brown,162,67,130,67,133,62,Wristshot,Missed,TRUE,FALSE,32,-41.6335393365702,5.830951894845301,59.135437767890075,-18.74134044519272
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2217,5,0,0,Metropolitan Riveters,5v5,Madison Packer,Kelly Babstock,30,2,80,19,165,27,Wristshot,Missed,TRUE,FALSE,52.81098370604357,14.459395150318503,85.37564055396598,28.844410203711913,33.690067525979785
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2302,3,0,0,Minnesota Whitecaps,5v4,Meaghan Pezon,Maddie Rowe,165,80,132,48,142,74,Slapshot,On Net,TRUE,FALSE,45.967379738244816,-57.03059609653788,27.85677655436824,56.302753041036986,-33.40782458970893
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2347,3,0,0,Minnesota Whitecaps,5v4,Allie Thunstrom,Stephanie Anderson,83,13,87,45,140,63,Slapshot,On Net,TRUE,FALSE,32.2490309931942,15.802513953935529,55.97320787662612,52.92447448959697,-22.203478532057392
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,2349,0,0,0,Minnesota Whitecaps,5v4,Stephanie Anderson,Allie Thunstrom,180,61,173,44,173,44,Snapshot,Blocked,TRUE,TRUE,18.384776310850235,-63.43494882292201,0,16.0312195418814,-3.5763343749973515
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2418,2,0,0,Metropolitan Riveters,5v5,Kelly Babstock,Saroya Tinker,178,78,134,28,145,24,Slapshot,On Net,TRUE,FALSE,66.60330322138685,-72.552811576717815,11.704699910719626,47.92702786528704,23.355564859286005
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2440,0,0,0,Minnesota Whitecaps,5v5,Haley Mack,Stephanie Anderson,161,16,166,28,166,28,Snapshot,On Net,FALSE,FALSE,13,43.95837332399003,0,27.459060435491963,33.11134196037203
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2481,3,0,0,Metropolitan Riveters,5v5,Kate Leary,Rebecca Morse,92,83,100,73,172,64,Wristshot,Blocked,TRUE,FALSE,12.806248474865697,-22.409837371493268,72.56031973468694,27.018512172212592,-51.00900595749453
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2489,1,0,0,Metropolitan Riveters,5v5,Rebecca Morse,Jayne Lewis,198,59,174,60,174,60,Snapshot,On Net,FALSE,TRUE,24.020824298928627,-119.35775354279127,0,22.67156809750927,-48.57633437499736
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2531,0,0,0,Minnesota Whitecaps,5v5,Haylea Schmid,Nina Rodgers,196,53,178,45,178,45,Snapshot,Missed,FALSE,TRUE,19.697715603592208,-124.99202019855868,0,11.180339887498949,-10.304846468766033
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2575,3,0,0,Metropolitan Riveters,5v5,Kiira Dosdall,Cailey Hutchison,152,2,148,1,174,20,Snapshot,Blocked,FALSE,FALSE,4.123105625617661,47.93567344642117,32.202484376209235,27.459060435491963,56.88865803962798
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2590,4,0,0,Minnesota Whitecaps,5v5,Sydney Baldwin,Haley Mack,14,71,121,66,175,68,Wristshot,On Net,FALSE,FALSE,107.11675872616759,-9.090276920822323,54.037024344425184,28.653097563788805,-60.75117366345303
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2617,5,0,0,Minnesota Whitecaps,4v5,Chelsey Brodt-Rosenthal,Jonna Curtis,37,13,40,14,161,6,Snapshot,On Net,FALSE,FALSE,3.1622776601683795,11.164880177548591,121.26417442921878,46.400431032480725,52.88313931672973
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2635,2,0,0,Metropolitan Riveters,5v4,Kelly Babstock,Kate Leary,175,81,134,62,141,58,Slapshot,Missed,TRUE,FALSE,45.18849411078001,-69.77514056883192,8.06225774829855,50.28916384272063,-17.354024636261325
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2647,1,0,0,Metropolitan Riveters,5v4,Kendall Cornine,Kiira Dosdall,161,26,140,45,140,45,Slapshot,Blocked,TRUE,TRUE,28.319604517012593,31.263731694377427,0,49.040799340956916,-2.33730585912382
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2666,2,0,0,Metropolitan Riveters,5v4,Kate Leary,Kiira Dosdall,198,23,134,25,146,30,Snapshot,On Net,TRUE,FALSE,64.03124237432849,114.22774531795417,13,44.9221548904324,16.82140989004083
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2675,2,0,0,Metropolitan Riveters,5v4,Madison Packer,Kendall Cornine,137,70,140,26,146,27,Slapshot,Blocked,TRUE,FALSE,44.10215414239989,-27.43972794819931,6.082762530298219,45.880278987817846,20.409882833803987
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2702,3,0,0,Metropolitan Riveters,5v4,Brooke Avery,Emily Janiga,144,67,179,52,179,42,Snapshot,On Net,FALSE,FALSE,38.07886552931954,-28.072486935852954,10,10.04987562112089,5.710593137499642
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2722,5,0,0,Minnesota Whitecaps,4v5,Winny Brodt-Brown,Audra Richards,85,78,121,48,178,46,Fan,Missed,FALSE,FALSE,46.861498055439924,-18.60006588603308,57.0350769263968,11.40175425099138,-15.255118703057777
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2961,1,0,0,Minnesota Whitecaps,5v5,Haley Mack,Stephanie Anderson,162,19,174,47,174,47,Snapshot,On Net,FALSE,TRUE,30.463092423455635,41.6335393365702,0,15.524174696260024,-14.931417178137556
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2968,1,0,0,Minnesota Whitecaps,5v5,Haley Mack,Meghan Lorence,169,15,137,38,137,38,Slapshot,Blocked,TRUE,TRUE,39.408120990476064,54.46232220802562,0,52.23983154643591,5.492324557127438
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,2988,5,0,0,Metropolitan Riveters,5v5,Kiira Dosdall,Theresa Knutson,91,2,106,7,158,32,Wristshot,Missed,TRUE,FALSE,15.811388300841896,22.702842123212825,57.697486947006624,32.89376840679705,19.536654938128386
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3016,1,0,0,Minnesota Whitecaps,5v5,Allie Thunstrom,Jonna Curtis,162,18,167,52,176,49,Snapshot,On Net,FALSE,FALSE,34.36568055487916,42.797401838234194,9.486832980505138,14.317821063276353,-24.775140568831922
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3075,1,0,0,Metropolitan Riveters,5v5,Kiira Dosdall,Kate Leary,146,4,139,3,159,16,Snapshot,Blocked,FALSE,FALSE,7.0710678118654755,42.20729763428672,23.853720883753127,40.36087214122113,41.987212495816664
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3090,1,0,0,Metropolitan Riveters,5v5,Kelly Babstock,Allie Olnowich,196,38,167,23,167,23,Snapshot,Missed,TRUE,TRUE,32.64965543462902,144.46232220802563,0,29.732137494637012,42.27368900609373
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3113,1,0,0,Metropolitan Riveters,5v5,Kelly Babstock,Paige Voight,186,69,154,42,160,49,Wristshot,Missed,TRUE,FALSE,41.86884283091664,-83.418055344822,9.219544457292887,29.614185789921695,-11.689369175439191
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3121,2,0,0,Metropolitan Riveters,5v5,Theresa Knutson,Saroya Tinker,162,19,137,54,137,54,Slapshot,Blocked,FALSE,TRUE,43.01162633521314,41.6335393365702,0,53.150729063673246,-11.944177188446332
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3208,5,0,0,Metropolitan Riveters,5v4,Paige Voight,Rebecca Morse,20,64,58,82,153,81,Slapshot,On Net,FALSE,FALSE,42.04759208325728,-7.083285999752563,95.00526301210897,52.3450093132096,-46.548157698977974
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3216,0,0,0,Metropolitan Riveters,5v4,Kendall Cornine,Kiira Dosdall,152,21,133,38,133,38,Slapshot,On Net,FALSE,TRUE,25.495097567963924,30.735487701920103,0,56.22277118748239,5.10216525235819
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3232,1,0,0,Metropolitan Riveters,5v4,Madison Packer,Kendall Cornine,136,38,174,22,178,24,Slapshot,On Net,FALSE,FALSE,41.23105625617661,5.38931175997341,4.47213595499958,21.95449840010015,59.93141717813755
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3305,4,0,0,Minnesota Whitecaps,5v5,Audra Richards,Haley Mack,66,2,102,28,159,50,Wristshot,On Net,FALSE,FALSE,44.40720662234904,18.43494882292201,61.09828148156051,30.805843601498726,-13.134022306396323
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3311,2,0,0,Minnesota Whitecaps,5v5,Meghan Lorence,Stephanie Anderson,161,52,162,32,164,34,Wristshot,Missed,TRUE,FALSE,20.024984394500787,-17.81888891452278,2.8284271247461903,26.570660511172846,19.798876354524932
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3327,2,0,0,Metropolitan Riveters,5v5,Kendall Cornine,Saroya Tinker,176,81,131,80,129,71,Slapshot,Blocked,TRUE,FALSE,45.0111097397076,-71.11391263029071,9.219544457292887,66.2117814289874,-25.016893478100023
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3476,1,0,0,Minnesota Whitecaps,5v5,Haley Mack,Sydney Baldwin,168,83,125,84,133,82,Snapshot,Missed,TRUE,FALSE,43.01162633521314,-62.300527191945,8.246211251235321,68.24221567329127,-34.85445556610366
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3495,1,0,0,Minnesota Whitecaps,5v5,Sydney Baldwin,Jonna Curtis,144,75,170,64,170,64,Snapshot,On Net,FALSE,TRUE,28.231188426986208,-35.41705527646743,0,28.319604517012593,-47.862405226111754
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3525,1,0,0,Minnesota Whitecaps,5v5,Meaghan Pezon,Jonna Curtis,135,82,132,70,143,62,Snapshot,On Net,FALSE,FALSE,12.36931687685298,-35.83765295427829,13.601470508735444,49.76946855251722,-22.442753365294344
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3530,2,0,0,Minnesota Whitecaps,5v5,Meaghan Pezon,Sydney Baldwin,183,79,148,78,156,69,Wristshot,Missed,TRUE,FALSE,35.014282800023196,-80.53767779197439,12.041594578792296,42.01190307520001,-38.23382517744694
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,3,3589,0,0,0,Minnesota Whitecaps,5v3,Meghan Lorence,Haley Mack,157,22,186,33,184,35,Wristshot,Goal,FALSE,FALSE,31.016124838541646,33.274887984834926,2.8284271247461903,9.433981132056603,57.9946167919165
2021-01-27,Connecticut Whale,Boston Pride,1,17,0,0,0,Connecticut Whale,5v5,Hanna Beattie,Emma Vlasic,173,81,178,56,178,56,Snapshot,On Net,FALSE,TRUE,25.495097567963924,-67.16634582208245,0,17.029386365926403,-49.76364169072618
2021-01-27,Connecticut Whale,Boston Pride,1,187,7,0,0,Connecticut Whale,5v5,Emma Vlasic,Alyssa Wohlfeiler,47,65,64,63,189,46,Wrap Around,On Net,FALSE,FALSE,17.11724276862369,-8.806792694435307,126.15070352558483,3,-90
2021-01-27,Connecticut Whale,Boston Pride,1,282,2,0,0,Boston Pride,5v5,Tereza Vanisova,Briana Mastel,156,34,134,66,140,67,Snapshot,On Net,TRUE,FALSE,38.8329756778952,15.255118703057777,6.082762530298219,54.56189146281496,-26.095424157388344
2021-01-27,Connecticut Whale,Boston Pride,1,402,2,0,0,Boston Pride,5v5,Lexie Laing,Taylor Wenczkowski,162,79,167,60,143,52,Snapshot,Blocked,TRUE,FALSE,19.6468827043885,-53.13010235415598,25.298221281347036,46.87216658103186,-11.07020257793936
2021-01-27,Connecticut Whale,Boston Pride,1,450,2,0,0,Connecticut Whale,5v5,Janine Weber,Maggie LaGue,151,49,133,14,138,11,Snapshot,Missed,TRUE,FALSE,39.35733730830886,-8.972626614896393,5.830951894845301,60.207972893961475,32.106255955117845
2021-01-27,Connecticut Whale,Boston Pride,1,530,1,0,0,Boston Pride,5v5,Meghara McManus,Lauren Kelly,194,61,175,70,175,70,Snapshot,Missed,FALSE,TRUE,21.02379604162864,-105.52411099675426,0,30.4138126514911,-62.59242456218159
2021-01-27,Connecticut Whale,Boston Pride,1,558,1,0,0,Boston Pride,5v5,Kaleigh Fratkin,Mallory Souliotis,132,9,135,66,137,66,Fan,Missed,TRUE,FALSE,57.07889277132134,30.815705751729187,2,56.859475903318,-23.860175191342343
2021-01-27,Connecticut Whale,Boston Pride,1,652,3,0,0,Boston Pride,5v5,Tereza Vanisova,Meaghan Rickard,107,54,122,78,148,74,Snapshot,Blocked,TRUE,FALSE,28.30194339616981,-7.640406761026755,26.30589287593181,51.40038910358559,-37.09283729704154
2021-01-27,Connecticut Whale,Boston Pride,1,687,4,0,0,Connecticut Whale,5v5,Emma Vlasic,Katelynn Russ,83,46,91,55,158,73,Snapshot,Blocked,TRUE,FALSE,12.041594578792296,-1.6211459136534114,69.3757882838098,43.139309220245984,-44.060809054264425
2021-01-27,Connecticut Whale,Boston Pride,1,695,2,0,0,Connecticut Whale,5v5,Alyssa Wohlfeiler,Shannon Doyle,137,58,140,4,149,8,Snapshot,Blocked,TRUE,FALSE,54.08326913195984,-16.09081634885217,9.848857801796104,53.150729063673246,41.185925165709655
2021-01-27,Connecticut Whale,Boston Pride,1,740,3,0,0,Boston Pride,5v5,Taylor Wenczkowski,Tereza Vanisova,112,79,120,60,169,64,Snapshot,Blocked,TRUE,FALSE,20.615528128088304,-25.057615418303023,49.16299421312742,29,-46.39718102729638
2021-01-27,Connecticut Whale,Boston Pride,1,748,1,0,0,Connecticut Whale,5v5,Mackenzie Lancaster,Kayla Friesen,136,48,129,42,140,45,Snapshot,On Net,TRUE,FALSE,9.219544457292887,-5.38931175997341,11.40175425099138,49.040799340956916,-2.33730585912382
2021-01-27,Connecticut Whale,Boston Pride,1,893,1,0,0,Boston Pride,5v4,Samantha Davis,Kaleigh Fratkin,133,52,133,81,141,79,Snapshot,Blocked,TRUE,FALSE,29,-9.130176482278692,8.246211251235321,60,-36.86989764584402
2021-01-27,Connecticut Whale,Boston Pride,1,962,1,0,0,Connecticut Whale,5v5,Katelynn Russ,Alyssa Wohlfeiler,160,11,158,20,158,20,Slapshot,Missed,TRUE,TRUE,9.219544457292887,47.81555668421123,0,38.600518131237564,36.573030978519334
2021-01-27,Connecticut Whale,Boston Pride,1,1055,5,0,0,Boston Pride,5v5,Kaleigh Fratkin,Mary Parker,61,70,91,59,173,76,Snapshot,On Net,TRUE,FALSE,31.953090617340916,-11.911215431971595,83.74365647617735,36.6742416417845,-64.13364320590549
2021-01-27,Connecticut Whale,Boston Pride,1,1092,1,0,0,Boston Pride,5v4,Tereza Vanisova,Lauren Kelly,135,79,131,31,137,39,Slapshot,Blocked,TRUE,FALSE,48.16637831516918,-33.690067525979785,10,52.15361924162119,4.398705354995532
2021-01-27,Connecticut Whale,Boston Pride,1,1113,2,0,0,Boston Pride,5v4,Kaleigh Fratkin,Mallory Souliotis,131,6,135,54,147,59,Slapshot,Blocked,TRUE,FALSE,48.16637831516918,32.53506715793501,13,44.94441010848846,-20.854458039578347
2021-01-27,Connecticut Whale,Boston Pride,1,1135,1,0,0,Boston Pride,5v4,Christina Putigna,McKenna Brand,158,5,162,39,162,39,Deflection,Goal,TRUE,TRUE,34.23448553724738,50.792796495032164,0,27.294688127912362,8.426969021480673
2021-01-27,Connecticut Whale,Boston Pride,1,1150,3,0,1,Boston Pride,5v5,Carlee Turner,Meghara McManus,114,75,111,41,151,26,Snapshot,Blocked,TRUE,FALSE,34.132096331752024,-23.106326858271576,42.720018726587654,41.6293165929973,24.102234501161142
2021-01-27,Connecticut Whale,Boston Pride,1,1193,1,0,1,Boston Pride,5v5,Taylor Turnquist,Tereza Vanisova,182,11,184,38,184,38,Deflection,On Net,FALSE,TRUE,27.073972741361768,77.66091272167381,0,7.0710678118654755,45
2021-01-27,Connecticut Whale,Boston Pride,2,1361,1,0,1,Boston Pride,5v5,Tori Sullivan,Meaghan Rickard,155,48,168,31,180,34,Snapshot,On Net,FALSE,FALSE,21.400934559032695,-8.36588612403259,12.36931687685298,12.727922061357855,45
2021-01-27,Connecticut Whale,Boston Pride,2,1414,0,0,1,Boston Pride,5v4,Lauren Kelly,McKenna Brand,193,12,185,33,185,33,Deflection,Missed,FALSE,FALSE,22.47220505424423,97.35237935989237,0,10.770329614269007,68.19859051364818
2021-01-27,Connecticut Whale,Boston Pride,2,1437,1,0,1,Boston Pride,5v4,Christina Putigna,Lexie Laing,187,32,184,46,184,46,Fan,On Net,TRUE,TRUE,14.317821063276353,79.69515353123397,0,5.830951894845301,-30.96375653207352
2021-01-27,Connecticut Whale,Boston Pride,2,1734,0,0,1,Connecticut Whale,5v4,Janine Weber,Kayla Friesen,151,4,128,6,128,6,Snapshot,Missed,FALSE,FALSE,23.08679276123039,45.744059202888714,0,71.34423592694787,31.23921488820876
2021-01-27,Connecticut Whale,Boston Pride,2,1753,2,0,1,Connecticut Whale,5v4,Janine Weber,Tori Howran,182,4,131,52,137,53,Wristshot,Missed,FALSE,FALSE,70.03570517957252,79.8244891569568,6.082762530298219,52.952809179494906,-10.885527054658738
2021-01-27,Connecticut Whale,Boston Pride,2,1765,1,0,1,Connecticut Whale,5v4,Kayla Friesen,Shannon Doyle,133,4,133,50,133,50,Slapshot,Blocked,TRUE,TRUE,46,34.85445556610366,0,56.43580423808985,-7.125016348901798
2021-01-27,Connecticut Whale,Boston Pride,2,1773,1,0,1,Connecticut Whale,5v4,Shannon Doyle,Kayla Friesen,126,61,160,14,160,14,Slapshot,Missed,FALSE,TRUE,58.008620049092706,-15.945395900922856,0,41.012193308819754,45
2021-01-27,Connecticut Whale,Boston Pride,2,1981,3,0,1,Connecticut Whale,5v5,Grace Klienbach,Alyssa Wohlfeiler,44,5,83,35,155,47,Wristshot,Blocked,FALSE,FALSE,49.20365840057018,14.68519703712152,72.99315036357864,34.23448553724738,-6.709836807756933
2021-01-27,Connecticut Whale,Boston Pride,2,2015,2,0,1,Boston Pride,5v5,Mary Parker,Tereza Vanisova,156,6,175,43,183,37,Snapshot,On Net,FALSE,FALSE,41.593268686170845,48.27048792318357,10,8.48528137423857,45
2021-01-27,Connecticut Whale,Boston Pride,2,2112,0,0,1,Connecticut Whale,5v4,Alyssa Wohlfeiler,Maggie LaGue,196,46,183,56,183,56,Snapshot,Blocked,FALSE,TRUE,16.401219466856727,-156.80140948635182,0,14.317821063276353,-65.22485943116808
2021-01-27,Connecticut Whale,Boston Pride,2,2142,3,0,1,Connecticut Whale,5v4,Amanda Conway,Alyssa Wohlfeiler,126,79,161,64,174,47,Wristshot,On Net,FALSE,FALSE,38.07886552931954,-29.744881296942225,21.400934559032695,15.524174696260024,-14.931417178137556
2021-01-27,Connecticut Whale,Boston Pride,2,2164,5,0,1,Boston Pride,4v5,Carlee Turner,Meghara McManus,81,52,85,73,171,57,Wristshot,On Net,TRUE,FALSE,21.37755832643195,-4.763641690726178,87.47571091451616,22.80350850198276,-37.874983651098205
2021-01-27,Connecticut Whale,Boston Pride,2,2194,1,0,1,Boston Pride,5v5,Tereza Vanisova,Lauren Kelly,177,12,139,3,146,5,Slapshot,On Net,FALSE,FALSE,39.05124837953327,68.83874018317172,7.280109889280518,57.38466694161429,41.46770541610911
2021-01-27,Connecticut Whale,Boston Pride,2,2200,2,0,1,Boston Pride,5v5,Taylor Wenczkowski,Taylor Turnquist,151,25,129,3,129,3,Wristshot,Blocked,TRUE,FALSE,31.11269837220809,25.346175941946694,0,72.11102550927978,33.690067525979785
2021-01-27,Connecticut Whale,Boston Pride,2,2236,2,0,1,Boston Pride,5v5,Tereza Vanisova,Taylor Turnquist,180,2,138,10,139,31,Wristshot,Missed,TRUE,FALSE,42.7551166528639,77.61924307119283,21.02379604162864,51.419840528729765,13.495733280795813
2021-01-27,Connecticut Whale,Boston Pride,2,2275,3,0,1,Boston Pride,5v5,Carlee Turner,McKenna Brand,197,34,182,10,135,16,Wristshot,Missed,FALSE,FALSE,28.30194339616981,131.6335393365702,47.38143096192854,60.37383539249432,26.56505117707799
2021-01-27,Connecticut Whale,Boston Pride,2,2305,1,0,1,Connecticut Whale,5v5,Mackenzie Lancaster,Janine Weber,128,36,140,24,151,29,Wristshot,Blocked,TRUE,FALSE,16.97056274847714,6.546290783294036,12.083045973594572,40.496913462633174,20.224859431168078
2021-01-27,Connecticut Whale,Boston Pride,3,2466,1,0,1,Boston Pride,5v4,Samantha Davis,Lauren Kelly,180,5,132,25,133,28,Wristshot,Missed,TRUE,FALSE,52,76.67546873810922,3.1622776601683795,57.97413216254298,14.995079129175988
