game_date,home_team,away_team,period,clock,game_seconds,time_btw_events,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,player,event,x_coordinate,y_coordinate,detail_1,detail_2,detail_3,detail_4,player_2,x_coordinate_2,y_coordinate_2,shot_from_pass,pass_to_shot
2021-01-26,Toronto Six,Boston Pride,2,16:55:00,1385,1,5,4,0,1,Toronto Six,Breanne Wilson-Bennett,Shot,181,47,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,16:34:00,1406,NA,5,4,0,1,Toronto Six,Amy Curlew,Play,154,24,Direct,NA,NA,NA,Mikyla Grant-Mentis,174,66,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,16:33:00,1407,1,5,4,0,1,Toronto Six,Mikyla Grant-Mentis,Shot,174,66,Snapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,16:25:00,1415,NA,5,4,0,1,Toronto Six,Sarah-Eve Coutu Godbout,Play,194,58,Direct,NA,NA,NA,Taytum Clairmont,144,82,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,16:23:00,1417,2,5,4,0,1,Toronto Six,Taytum Clairmont,Shot,146,82,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,16:16:00,1424,NA,5,4,0,1,Toronto Six,Sarah-Eve Coutu Godbout,Play,186,70,Direct,NA,NA,NA,Taylor Woods,150,67,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,16:15:00,1425,1,5,4,0,1,Toronto Six,Taylor Woods,Shot,156,64,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,16:01:00,1439,NA,5,4,0,1,Toronto Six,Sarah-Eve Coutu Godbout,Play,198,60,Direct,NA,NA,NA,Taylor Woods,156,73,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,16:00:00,1440,1,5,4,0,1,Toronto Six,Taylor Woods,Shot,167,72,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,15:58:00,1442,NA,5,4,0,1,Toronto Six,Natalie Marcuzzi,Play,168,56,Direct,NA,NA,NA,Megan Quinn,131,80,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,15:57:00,1443,1,5,4,0,1,Toronto Six,Megan Quinn,Shot,131,80,Fan,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,15:44:00,1456,NA,5,5,0,1,Boston Pride,Lexie Laing,Play,122,74,Direct,NA,NA,NA,Mary Parker,129,49,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,15:42:00,1458,2,5,5,0,1,Boston Pride,Mary Parker,Shot,156,41,Slapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,15:17:00,1483,NA,5,5,0,1,Boston Pride,Samantha Davis,Play,178,78,Direct,NA,NA,NA,Taylor Turnquist,133,37,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,15:15:00,1485,2,5,5,0,1,Boston Pride,Taylor Turnquist,Shot,146,28,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,14:11:00,1549,NA,5,5,0,1,Toronto Six,Emma Woods,Play,153,78,Direct,NA,NA,NA,Brooke Boquist,147,55,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,14:10:00,1550,1,5,5,0,1,Toronto Six,Brooke Boquist,Shot,161,59,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,14:05:00,1555,NA,5,5,0,1,Boston Pride,Lauren Kelly,Play,13,12,Indirect,NA,NA,NA,McKenna Brand,119,1,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,14:00:00,1560,5,5,5,0,1,Boston Pride,McKenna Brand,Shot,170,16,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,12:40:00,1640,NA,5,5,0,1,Boston Pride,Tori Sullivan,Play,69,16,Direct,NA,NA,NA,Meaghan Rickard,84,30,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,12:36:00,1644,4,5,5,0,1,Boston Pride,Meaghan Rickard,Shot,163,60,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,12:16:00,1664,NA,4,5,0,1,Boston Pride,Samantha Davis,Play,191,61,Direct,NA,NA,NA,Kaleigh Fratkin,128,48,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,12:15:00,1665,1,4,5,0,1,Boston Pride,Kaleigh Fratkin,Shot,134,39,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,11:27:00,1713,NA,4,5,0,1,Boston Pride,Christina Putigna,Play,158,59,Direct,NA,NA,NA,Jillian Dempsey,176,68,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,11:26:00,1714,1,4,5,0,1,Boston Pride,Jillian Dempsey,Shot,175,57,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,11:23:00,1717,NA,4,5,0,1,Boston Pride,McKenna Brand,Play,186,68,Direct,NA,NA,NA,Lauren Kelly,128,77,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,11:21:00,1719,2,4,5,0,1,Boston Pride,Lauren Kelly,Shot,141,79,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,10:56:00,1744,NA,3,5,0,1,Boston Pride,Kaleigh Fratkin,Play,145,32,Direct,NA,NA,NA,McKenna Brand,144,53,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,10:55:00,1745,1,3,5,0,1,Boston Pride,McKenna Brand,Shot,144,53,Slapshot,On Net,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,10:38:00,1762,NA,3,5,0,1,Boston Pride,McKenna Brand,Play,151,61,Direct,NA,NA,NA,Kaleigh Fratkin,150,32,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,10:37:00,1763,1,3,5,0,1,Boston Pride,Kaleigh Fratkin,Shot,150,32,Slapshot,On Net,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,10:31:00,1769,NA,3,5,0,1,Boston Pride,Kaleigh Fratkin,Play,160,22,Direct,NA,NA,NA,McKenna Brand,150,54,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,10:30:00,1770,1,3,5,0,1,Boston Pride,McKenna Brand,Shot,150,54,Slapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,09:16:00,1844,NA,4,5,0,1,Boston Pride,Tereza Vanisova,Play,149,83,Direct,NA,NA,NA,Lauren Kelly,132,24,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,09:14:00,1846,2,4,5,0,1,Boston Pride,Lauren Kelly,Shot,140,22,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,07:43:00,1937,NA,5,5,0,1,Toronto Six,Mikyla Grant-Mentis,Play,161,7,Indirect,NA,NA,NA,Sarah-Eve Coutu Godbout,150,7,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,07:41:00,1939,2,5,5,0,1,Toronto Six,Sarah-Eve Coutu Godbout,Shot,163,14,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,06:46:00,1994,NA,5,5,0,1,Boston Pride,McKenna Brand,Play,87,71,Indirect,NA,NA,NA,Jillian Dempsey,103,83,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,06:42:00,1998,4,5,5,0,1,Boston Pride,Jillian Dempsey,Shot,170,57,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,05:16:00,2084,NA,4,5,0,1,Boston Pride,McKenna Brand,Play,199,26,Direct,NA,NA,NA,Samantha Davis,174,45,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,05:15:00,2085,1,4,5,0,1,Boston Pride,Samantha Davis,Shot,174,45,Snapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,03:52:00,2168,NA,5,5,0,1,Boston Pride,Taylor Wenczkowski,Play,89,44,Direct,NA,NA,NA,Lexie Laing,106,26,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,03:48:00,2172,4,5,5,0,1,Boston Pride,Lexie Laing,Shot,166,10,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,03:44:00,2176,NA,5,5,0,1,Toronto Six,Amy Curlew,Play,48,1,Direct,NA,NA,NA,Sarah-Eve Coutu Godbout,94,4,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,03:40:00,2180,4,5,5,0,1,Toronto Six,Sarah-Eve Coutu Godbout,Shot,144,8,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,03:23:00,2197,NA,5,5,0,1,Toronto Six,Mikyla Grant-Mentis,Play,196,54,Direct,NA,NA,NA,Sarah-Eve Coutu Godbout,172,44,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,03:21:00,2199,2,5,5,0,1,Toronto Six,Sarah-Eve Coutu Godbout,Shot,174,37,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,02:42:00,2238,NA,5,5,0,1,Toronto Six,Lindsay Eastwood,Play,93,83,Indirect,NA,NA,NA,Mackenzie MacNeil,130,83,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,02:39:00,2241,3,5,5,0,1,Toronto Six,Mackenzie MacNeil,Shot,176,71,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,01:34:00,2306,NA,5,5,0,1,Toronto Six,Brooke Boquist,Play,88,10,Direct,NA,NA,NA,Emma Woods,109,43,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,01:32:00,2308,2,5,5,0,1,Toronto Six,Emma Woods,Shot,136,52,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,19:12:00,2448,NA,4,5,0,1,Boston Pride,Kaleigh Fratkin,Play,86,80,Direct,NA,NA,NA,Taylor Wenczkowski,101,67,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,19:09:00,2451,3,4,5,0,1,Boston Pride,Taylor Wenczkowski,Shot,162,71,Slapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,18:28:00,2492,NA,4,4,0,1,Toronto Six,Kristen Barbara,Play,109,80,Direct,NA,NA,NA,Breanne Wilson-Bennett,112,63,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,18:24:00,2496,4,4,4,0,1,Toronto Six,Breanne Wilson-Bennett,Shot,170,68,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,17:56:00,2524,NA,4,3,0,1,Toronto Six,Breanne Wilson-Bennett,Play,187,72,Direct,NA,NA,NA,Emma Woods,186,39,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,17:56:00,2524,0,4,3,0,1,Toronto Six,Emma Woods,Shot,186,39,Snapshot,On Net,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,17:16:00,2564,NA,5,3,0,1,Toronto Six,Emma Woods,Play,162,68,Direct,NA,NA,NA,Lindsay Eastwood,134,42,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,17:14:00,2566,2,5,3,0,1,Toronto Six,Lindsay Eastwood,Shot,141,43,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,16:53:00,2587,NA,5,3,0,1,Toronto Six,Lindsay Eastwood,Play,135,64,Direct,NA,NA,NA,Mikyla Grant-Mentis,160,72,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,16:50:00,2590,3,5,3,0,1,Toronto Six,Mikyla Grant-Mentis,Shot,167,56,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,16:37:00,2603,NA,5,3,0,1,Toronto Six,Lindsay Eastwood,Play,136,46,Indirect,NA,NA,NA,Brooke Boquist,161,75,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,16:32:00,2608,5,5,4,0,1,Toronto Six,Brooke Boquist,Shot,158,47,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,15:59:00,2641,NA,5,5,1,1,Toronto Six,Breanne Wilson-Bennett,Play,200,44,Indirect,NA,NA,NA,Mackenzie MacNeil,172,4,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,15:56:00,2644,3,5,5,1,1,Toronto Six,Mackenzie MacNeil,Shot,167,4,Wristshot,Blocked,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,14:09:00,2751,NA,5,5,2,1,Boston Pride,Tereza Vanisova,Play,177,79,Indirect,NA,NA,NA,Meghara McManus,153,81,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,14:07:00,2753,2,5,5,2,1,Boston Pride,Meghara McManus,Shot,159,57,Snapshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,13:39:00,2781,NA,4,5,2,1,Boston Pride,McKenna Brand,Play,178,80,Direct,NA,NA,NA,Christina Putigna,187,52,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,13:38:00,2782,1,4,5,2,1,Boston Pride,Christina Putigna,Shot,184,54,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,13:08:00,2812,NA,4,5,2,1,Boston Pride,Taylor Wenczkowski,Play,198,56,Direct,NA,NA,NA,Samantha Davis,180,43,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,13:07:00,2813,1,4,5,2,1,Boston Pride,Samantha Davis,Shot,180,43,Fan,Missed,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,12:36:00,2844,NA,4,5,2,1,Boston Pride,Kaleigh Fratkin,Play,131,65,Direct,NA,NA,NA,Mallory Souliotis,140,25,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,12:35:00,2845,1,4,5,2,1,Boston Pride,Mallory Souliotis,Shot,140,25,Slapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,09:50:00,3010,NA,5,4,2,1,Toronto Six,Mikyla Grant-Mentis,Play,190,21,Direct,NA,NA,NA,Sarah-Eve Coutu Godbout,196,38,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,09:48:00,3012,2,5,4,2,1,Toronto Six,Sarah-Eve Coutu Godbout,Shot,188,49,Wrap Around,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,09:32:00,3028,NA,5,4,2,1,Toronto Six,Emma Woods,Play,150,11,Direct,NA,NA,NA,Brooke Boquist,166,65,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,09:31:00,3029,1,5,4,2,1,Toronto Six,Brooke Boquist,Shot,172,65,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,09:08:00,3052,NA,5,4,2,1,Toronto Six,Kristen Barbara,Play,137,79,Direct,NA,NA,NA,Brooke Boquist,167,83,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,09:07:00,3053,1,5,4,2,1,Toronto Six,Brooke Boquist,Shot,174,78,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,07:02:00,3178,NA,5,4,2,1,Toronto Six,Taylor Woods,Play,154,4,Direct,NA,NA,NA,Lindsay Eastwood,135,20,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,07:00:00,3180,2,5,4,2,1,Toronto Six,Lindsay Eastwood,Shot,145,21,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,06:37:00,3203,NA,5,4,2,1,Toronto Six,Brooke Boquist,Play,185,55,Direct,NA,NA,NA,Emma Woods,183,39,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,06:37:00,3203,0,5,4,2,1,Toronto Six,Emma Woods,Shot,183,39,Snapshot,On Net,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,05:14:00,3286,NA,5,5,2,1,Toronto Six,Emma Greco,Play,85,5,Direct,NA,NA,NA,Sarah-Eve Coutu Godbout,104,41,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,05:10:00,3290,4,5,5,2,1,Toronto Six,Sarah-Eve Coutu Godbout,Shot,141,39,Slapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,04:59:00,3301,NA,5,5,2,1,Boston Pride,Christina Putigna,Play,195,21,Direct,NA,NA,NA,McKenna Brand,177,39,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,04:58:00,3302,1,5,5,2,1,Boston Pride,McKenna Brand,Shot,177,39,Fan,Missed,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,04:55:00,3305,NA,5,5,2,1,Boston Pride,Jillian Dempsey,Play,183,78,Direct,NA,NA,NA,Mallory Souliotis,134,80,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,04:54:00,3306,1,5,5,2,1,Boston Pride,Mallory Souliotis,Shot,134,74,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,04:40:00,3320,NA,5,5,2,1,Toronto Six,Amy Curlew,Play,60,9,Indirect,NA,NA,NA,Sarah-Eve Coutu Godbout,104,47,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,04:36:00,3324,4,5,5,2,1,Toronto Six,Sarah-Eve Coutu Godbout,Shot,156,5,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,03:06:00,3414,NA,4,5,2,1,Boston Pride,Samantha Davis,Play,170,62,Direct,NA,NA,NA,Tereza Vanisova,186,60,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,03:05:00,3415,1,4,5,2,1,Boston Pride,Tereza Vanisova,Shot,183,48,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,02:19:00,3461,NA,4,5,2,1,Boston Pride,Kaleigh Fratkin,Play,138,6,Direct,NA,NA,NA,Taylor Wenczkowski,157,4,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,02:15:00,3465,4,4,5,2,1,Boston Pride,Taylor Wenczkowski,Shot,168,27,Wristshot,Blocked,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,02:10:00,3470,NA,4,5,2,1,Boston Pride,Mary Parker,Play,181,8,Direct,NA,NA,NA,Taylor Wenczkowski,183,11,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,02:07:00,3473,3,4,5,2,1,Boston Pride,Taylor Wenczkowski,Shot,175,22,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,02:02:00,3478,NA,4,5,2,1,Boston Pride,Mallory Souliotis,Play,131,70,Direct,NA,NA,NA,Kaleigh Fratkin,137,16,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,02:01:00,3479,1,4,5,2,1,Boston Pride,Kaleigh Fratkin,Shot,137,16,Slapshot,On Net,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,01:14:00,3526,NA,5,5,2,1,Toronto Six,Shiann Darkangelo,Play,194,21,Direct,NA,NA,NA,Emma Woods,178,9,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,01:12:00,3528,2,5,5,2,1,Toronto Six,Emma Woods,Shot,157,16,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,19:36:00,24,NA,5,5,0,0,Minnesota Whitecaps,Stephanie Anderson,Play,138,0,Direct,NA,NA,NA,Meghan Lorence,135,43,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,19:34:00,26,2,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Shot,160,29,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,16:30:00,210,NA,5,5,0,0,Metropolitan Riveters,Kate Leary,Play,180,5,Indirect,NA,NA,NA,Sammy Kolowrat,133,6,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,16:27:00,213,3,5,5,0,0,Metropolitan Riveters,Sammy Kolowrat,Shot,133,21,Slapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,14:18:00,342,NA,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Play,131,31,Direct,NA,NA,NA,Madison Packer,168,12,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,14:16:00,344,2,5,4,0,0,Metropolitan Riveters,Madison Packer,Shot,172,13,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,14:04:00,356,NA,5,4,0,0,Metropolitan Riveters,Kate Leary,Play,188,17,Direct,NA,NA,NA,Kiira Dosdall,153,22,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,14:02:00,358,2,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Shot,155,22,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,13:55:00,365,NA,5,4,0,0,Metropolitan Riveters,Madison Packer,Play,161,7,Indirect,NA,NA,NA,Kiira Dosdall,133,4,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,13:53:00,367,2,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Shot,129,17,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,13:39:00,381,NA,5,4,0,0,Metropolitan Riveters,Kate Leary,Play,191,28,Direct,NA,NA,NA,Kiira Dosdall,141,32,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,13:38:00,382,1,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Shot,145,36,Slapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,13:28:00,392,NA,5,4,0,0,Metropolitan Riveters,Mallory Rushton,Play,155,5,Direct,NA,NA,NA,Rebecca Morse,131,35,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,13:26:00,394,2,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Shot,133,34,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,12:52:00,428,NA,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Play,144,22,Direct,NA,NA,NA,Paige Voight,158,12,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,12:50:00,430,2,5,4,0,0,Metropolitan Riveters,Paige Voight,Shot,160,21,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,12:44:00,436,NA,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Play,141,17,Direct,NA,NA,NA,Theresa Knutson,148,66,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,12:43:00,437,1,5,4,0,0,Metropolitan Riveters,Theresa Knutson,Shot,159,69,Slapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,10:11:00,589,NA,5,5,0,0,Minnesota Whitecaps,Stephanie Anderson,Play,159,22,Direct,NA,NA,NA,Sara Bustad,133,51,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,10:10:00,590,1,5,5,0,0,Minnesota Whitecaps,Sara Bustad,Shot,131,55,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,10:07:00,593,NA,5,5,0,0,Minnesota Whitecaps,Sydney Baldwin,Play,130,5,Indirect,NA,NA,NA,Meghan Lorence,153,77,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,10:00:00,600,7,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Shot,164,69,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,07:38:00,742,NA,5,5,0,0,Metropolitan Riveters,Kate Leary,Play,180,52,Direct,NA,NA,NA,Madison Packer,178,48,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,07:37:00,743,1,5,5,0,0,Metropolitan Riveters,Madison Packer,Shot,178,48,Snapshot,On Net,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,07:14:00,766,NA,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Play,132,25,Direct,NA,NA,NA,Madison Packer,154,6,FALSE,TRUE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,07:12:00,768,2,5,4,0,0,Metropolitan Riveters,Madison Packer,Shot,158,24,Slapshot,On Net,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,1,07:04:00,776,NA,5,4,0,0,Metropolitan Riveters,Madison Packer,Play,164,10,Direct,NA,NA,NA,Kiira Dosdall,136,28,FALSE,TRUE
