game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,event,passer,pass_type,pass_x,pass_y,rec_x,rec_y,shooter,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer,pass_dist,shooter_dist,shot_dist
2021-01-27,Connecticut Whale,Boston Pride,1,17,0,5,5,0,0,Connecticut Whale,Shot,Hanna Beattie,Direct,173,81,178,56,Emma Vlasic,178,56,Snapshot,On Net,FALSE,TRUE,25.495097567963924,0,17.029386365926403
2021-01-27,Connecticut Whale,Boston Pride,1,187,7,5,5,0,0,Connecticut Whale,Shot,Emma Vlasic,Direct,47,65,64,63,Alyssa Wohlfeiler,189,46,Wrap Around,On Net,FALSE,FALSE,17.11724276862369,126.15070352558483,3
2021-01-27,Connecticut Whale,Boston Pride,1,282,2,5,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,156,34,134,66,Briana Mastel,140,67,Snapshot,On Net,TRUE,FALSE,38.8329756778952,6.082762530298219,54.56189146281496
2021-01-27,Connecticut Whale,Boston Pride,1,331,2,5,5,0,0,Boston Pride,Shot,Samantha Davis,Indirect,189,12,128,4,Paige Capistran,132,6,Snapshot,On Net,TRUE,FALSE,61.5223536610881,4.47213595499958,67.95586803212802
2021-01-27,Connecticut Whale,Boston Pride,1,402,2,5,5,0,0,Boston Pride,Shot,Lexie Laing,Direct,162,79,167,60,Taylor Wenczkowski,143,52,Snapshot,Blocked,TRUE,FALSE,19.6468827043885,25.298221281347036,46.87216658103186
2021-01-27,Connecticut Whale,Boston Pride,1,450,2,5,5,0,0,Connecticut Whale,Shot,Janine Weber,Direct,151,49,133,14,Maggie LaGue,138,11,Snapshot,Missed,TRUE,FALSE,39.35733730830886,5.830951894845301,60.207972893961475
2021-01-27,Connecticut Whale,Boston Pride,1,530,1,5,5,0,0,Boston Pride,Shot,Meghara McManus,Direct,194,61,175,70,Lauren Kelly,175,70,Snapshot,Missed,FALSE,TRUE,21.02379604162864,0,30.4138126514911
2021-01-27,Connecticut Whale,Boston Pride,1,558,1,5,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,132,9,135,66,Mallory Souliotis,137,66,Fan,Missed,TRUE,FALSE,57.07889277132134,2,56.859475903318
2021-01-27,Connecticut Whale,Boston Pride,1,636,4,5,5,0,0,Connecticut Whale,Shot,Kayla Friesen,Indirect,53,80,111,77,Maddie Bishop,142,69,Snapshot,Blocked,TRUE,FALSE,58.077534382926416,32.01562118716424,53.71219600798314
2021-01-27,Connecticut Whale,Boston Pride,1,652,3,5,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,107,54,122,78,Meaghan Rickard,148,74,Snapshot,Blocked,TRUE,FALSE,28.30194339616981,26.30589287593181,51.40038910358559
2021-01-27,Connecticut Whale,Boston Pride,1,659,3,5,5,0,0,Boston Pride,Shot,McKenna Brand,Indirect,165,82,128,83,Briana Mastel,138,81,Snapshot,On Net,TRUE,FALSE,37.013511046643494,10.198039027185569,63.60031446463138
2021-01-27,Connecticut Whale,Boston Pride,1,687,4,5,5,0,0,Connecticut Whale,Shot,Emma Vlasic,Direct,83,46,91,55,Katelynn Russ,158,73,Snapshot,Blocked,TRUE,FALSE,12.041594578792296,69.3757882838098,43.139309220245984
2021-01-27,Connecticut Whale,Boston Pride,1,695,2,5,5,0,0,Connecticut Whale,Shot,Alyssa Wohlfeiler,Direct,137,58,140,4,Shannon Doyle,149,8,Snapshot,Blocked,TRUE,FALSE,54.08326913195984,9.848857801796104,53.150729063673246
2021-01-27,Connecticut Whale,Boston Pride,1,740,3,5,5,0,0,Boston Pride,Shot,Taylor Wenczkowski,Direct,112,79,120,60,Tereza Vanisova,169,64,Snapshot,Blocked,TRUE,FALSE,20.615528128088304,49.16299421312742,29
2021-01-27,Connecticut Whale,Boston Pride,1,748,1,5,5,0,0,Connecticut Whale,Shot,Mackenzie Lancaster,Direct,136,48,129,42,Kayla Friesen,140,45,Snapshot,On Net,TRUE,FALSE,9.219544457292887,11.40175425099138,49.040799340956916
2021-01-27,Connecticut Whale,Boston Pride,1,893,1,4,5,0,0,Boston Pride,Shot,Samantha Davis,Direct,133,52,133,81,Kaleigh Fratkin,141,79,Snapshot,Blocked,TRUE,FALSE,29,8.246211251235321,60
2021-01-27,Connecticut Whale,Boston Pride,1,962,1,5,5,0,0,Connecticut Whale,Shot,Katelynn Russ,Direct,160,11,158,20,Alyssa Wohlfeiler,158,20,Slapshot,Missed,TRUE,TRUE,9.219544457292887,0,38.600518131237564
2021-01-27,Connecticut Whale,Boston Pride,1,1055,5,5,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,61,70,91,59,Mary Parker,173,76,Snapshot,On Net,TRUE,FALSE,31.953090617340916,83.74365647617735,36.6742416417845
2021-01-27,Connecticut Whale,Boston Pride,1,1092,1,4,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,135,79,131,31,Lauren Kelly,137,39,Slapshot,Blocked,TRUE,FALSE,48.16637831516918,10,52.15361924162119
2021-01-27,Connecticut Whale,Boston Pride,1,1113,2,4,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,131,6,135,54,Mallory Souliotis,147,59,Slapshot,Blocked,TRUE,FALSE,48.16637831516918,13,44.94441010848846
2021-01-27,Connecticut Whale,Boston Pride,1,1135,1,4,5,0,0,Boston Pride,Goal,Christina Putigna,Direct,158,5,162,39,McKenna Brand,162,39,Deflection,On Net,TRUE,TRUE,34.23448553724738,0,27.294688127912362
2021-01-27,Connecticut Whale,Boston Pride,1,1150,3,5,5,0,1,Boston Pride,Shot,Carlee Turner,Direct,114,75,111,41,Meghara McManus,151,26,Snapshot,Blocked,TRUE,FALSE,34.132096331752024,42.720018726587654,41.6293165929973
2021-01-27,Connecticut Whale,Boston Pride,1,1193,1,5,5,0,1,Boston Pride,Shot,Taylor Turnquist,Direct,182,11,184,38,Tereza Vanisova,184,38,Deflection,On Net,FALSE,TRUE,27.073972741361768,0,7.0710678118654755
2021-01-27,Connecticut Whale,Boston Pride,2,1245,1,5,5,0,1,Boston Pride,Shot,Christina Putigna,Indirect,181,3,130,3,Kaleigh Fratkin,130,3,Snapshot,On Net,FALSE,FALSE,51,0,71.28113354878694
2021-01-27,Connecticut Whale,Boston Pride,2,1282,1,5,5,0,1,Connecticut Whale,Shot,Mackenzie Lancaster,Indirect,193,71,143,81,Tori Howran,143,81,Slapshot,Blocked,FALSE,TRUE,50.99019513592785,0,59.665735560705194
2021-01-27,Connecticut Whale,Boston Pride,2,1361,1,5,5,0,1,Boston Pride,Shot,Tori Sullivan,Direct,155,48,168,31,Meaghan Rickard,180,34,Snapshot,On Net,FALSE,FALSE,21.400934559032695,12.36931687685298,12.727922061357855
2021-01-27,Connecticut Whale,Boston Pride,2,1414,0,4,5,0,1,Boston Pride,Shot,Lauren Kelly,Direct,193,12,185,33,McKenna Brand,185,33,Deflection,Missed,FALSE,FALSE,22.47220505424423,0,10.770329614269007
2021-01-27,Connecticut Whale,Boston Pride,2,1423,3,4,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Indirect,138,83,181,82,Lexie Laing,172,64,Wristshot,On Net,TRUE,FALSE,43.01162633521314,20.12461179749811,27.018512172212592
2021-01-27,Connecticut Whale,Boston Pride,2,1437,1,4,5,0,1,Boston Pride,Shot,Christina Putigna,Direct,187,32,184,46,Lexie Laing,184,46,Fan,On Net,TRUE,TRUE,14.317821063276353,0,5.830951894845301
2021-01-27,Connecticut Whale,Boston Pride,2,1516,2,5,5,0,1,Connecticut Whale,Shot,Kayla Friesen,Indirect,189,13,164,5,Katelynn Russ,164,5,Wristshot,On Net,FALSE,FALSE,26.248809496813376,0,45.48626166217664
2021-01-27,Connecticut Whale,Boston Pride,2,1676,4,5,5,0,1,Boston Pride,Shot,McKenna Brand,Indirect,184,80,200,61,Christina Putigna,186,50,Snapshot,Missed,FALSE,FALSE,24.839484696748443,17.804493814764857,7.615773105863909
2021-01-27,Connecticut Whale,Boston Pride,2,1734,0,5,4,0,1,Connecticut Whale,Shot,Janine Weber,Direct,151,4,128,6,Kayla Friesen,128,6,Snapshot,Missed,FALSE,FALSE,23.08679276123039,0,71.34423592694787
2021-01-27,Connecticut Whale,Boston Pride,2,1753,2,5,4,0,1,Connecticut Whale,Shot,Janine Weber,Direct,182,4,131,52,Tori Howran,137,53,Wristshot,Missed,FALSE,FALSE,70.03570517957252,6.082762530298219,52.952809179494906
2021-01-27,Connecticut Whale,Boston Pride,2,1765,1,5,4,0,1,Connecticut Whale,Shot,Kayla Friesen,Direct,133,4,133,50,Shannon Doyle,133,50,Slapshot,Blocked,TRUE,TRUE,46,0,56.43580423808985
2021-01-27,Connecticut Whale,Boston Pride,2,1773,1,5,4,0,1,Connecticut Whale,Shot,Shannon Doyle,Direct,126,61,160,14,Kayla Friesen,160,14,Slapshot,Missed,FALSE,TRUE,58.008620049092706,0,41.012193308819754
2021-01-27,Connecticut Whale,Boston Pride,2,1981,3,5,5,0,1,Connecticut Whale,Shot,Grace Klienbach,Direct,44,5,83,35,Alyssa Wohlfeiler,155,47,Wristshot,Blocked,FALSE,FALSE,49.20365840057018,72.99315036357864,34.23448553724738
2021-01-27,Connecticut Whale,Boston Pride,2,2015,2,5,5,0,1,Boston Pride,Shot,Mary Parker,Direct,156,6,175,43,Tereza Vanisova,183,37,Snapshot,On Net,FALSE,FALSE,41.593268686170845,10,8.48528137423857
2021-01-27,Connecticut Whale,Boston Pride,2,2112,0,5,4,0,1,Connecticut Whale,Shot,Alyssa Wohlfeiler,Direct,196,46,183,56,Maggie LaGue,183,56,Snapshot,Blocked,FALSE,TRUE,16.401219466856727,0,14.317821063276353
2021-01-27,Connecticut Whale,Boston Pride,2,2142,3,5,4,0,1,Connecticut Whale,Shot,Amanda Conway,Direct,126,79,161,64,Alyssa Wohlfeiler,174,47,Wristshot,On Net,FALSE,FALSE,38.07886552931954,21.400934559032695,15.524174696260024
2021-01-27,Connecticut Whale,Boston Pride,2,2164,5,5,4,0,1,Boston Pride,Shot,Carlee Turner,Direct,81,52,85,73,Meghara McManus,171,57,Wristshot,On Net,TRUE,FALSE,21.37755832643195,87.47571091451616,22.80350850198276
2021-01-27,Connecticut Whale,Boston Pride,2,2194,1,5,5,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,177,12,139,3,Lauren Kelly,146,5,Slapshot,On Net,FALSE,FALSE,39.05124837953327,7.280109889280518,57.38466694161429
2021-01-27,Connecticut Whale,Boston Pride,2,2200,2,5,5,0,1,Boston Pride,Shot,Taylor Wenczkowski,Direct,151,25,129,3,Taylor Turnquist,129,3,Wristshot,Blocked,TRUE,FALSE,31.11269837220809,0,72.11102550927978
2021-01-27,Connecticut Whale,Boston Pride,2,2236,2,5,5,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,180,2,138,10,Taylor Turnquist,139,31,Wristshot,Missed,TRUE,FALSE,42.7551166528639,21.02379604162864,51.419840528729765
2021-01-27,Connecticut Whale,Boston Pride,2,2275,3,5,5,0,1,Boston Pride,Shot,Carlee Turner,Direct,197,34,182,10,McKenna Brand,135,16,Wristshot,Missed,FALSE,FALSE,28.30194339616981,47.38143096192854,60.37383539249432
2021-01-27,Connecticut Whale,Boston Pride,2,2305,1,5,5,0,1,Connecticut Whale,Shot,Mackenzie Lancaster,Direct,128,36,140,24,Janine Weber,151,29,Wristshot,Blocked,TRUE,FALSE,16.97056274847714,12.083045973594572,40.496913462633174
2021-01-27,Connecticut Whale,Boston Pride,2,2316,2,5,5,0,1,Connecticut Whale,Shot,Mackenzie Lancaster,Indirect,198,47,198,56,Janine Weber,188,39,Wrap Around,On Net,FALSE,FALSE,9,19.72308292331602,4.123105625617661
2021-01-27,Connecticut Whale,Boston Pride,3,2466,1,4,5,0,1,Boston Pride,Shot,Samantha Davis,Direct,180,5,132,25,Lauren Kelly,133,28,Wristshot,Missed,TRUE,FALSE,52,3.1622776601683795,57.97413216254298
2021-01-27,Connecticut Whale,Boston Pride,3,2477,5,4,5,0,1,Boston Pride,Shot,Lauren Kelly,Direct,99,73,110,48,Samantha Davis,172,27,Snapshot,On Net,FALSE,FALSE,27.313000567495326,65.45991139621256,23.345235059857504
2021-01-27,Connecticut Whale,Boston Pride,3,2497,1,4,5,0,1,Boston Pride,Shot,Christina Putigna,Direct,164,31,187,26,McKenna Brand,187,26,Snapshot,On Net,FALSE,TRUE,23.53720459187964,0,17.11724276862369
2021-01-27,Connecticut Whale,Boston Pride,3,2512,2,4,5,0,1,Boston Pride,Shot,McKenna Brand,Direct,136,45,166,17,Christina Putigna,166,31,Snapshot,On Net,TRUE,FALSE,41.036569057366385,14,25.942243542145693
2021-01-27,Connecticut Whale,Boston Pride,3,2522,1,4,5,0,1,Boston Pride,Shot,Samantha Davis,Direct,146,24,131,48,Kaleigh Fratkin,131,48,Slapshot,Blocked,TRUE,TRUE,28.30194339616981,0,58.215118311311535
2021-01-27,Connecticut Whale,Boston Pride,3,2552,2,4,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,183,10,190,10,Samantha Davis,166,20,Snapshot,Blocked,TRUE,FALSE,7,26,32.526911934581186
2021-01-27,Connecticut Whale,Boston Pride,3,2566,1,4,5,0,1,Boston Pride,Shot,Samantha Davis,Direct,158,7,133,23,Kaleigh Fratkin,133,23,Slapshot,On Net,TRUE,TRUE,29.68164415931166,0,59.464274989274024
2021-01-27,Connecticut Whale,Boston Pride,3,2618,1,5,5,0,1,Connecticut Whale,Shot,Tori Howran,Direct,167,69,170,47,Janine Weber,170,48,Snapshot,Missed,TRUE,TRUE,22.20360331117452,1,19.6468827043885
2021-01-27,Connecticut Whale,Boston Pride,3,2625,2,5,5,0,1,Connecticut Whale,Goal,Alyssa Wohlfeiler,Direct,170,73,133,82,Tori Howran,129,69,Slapshot,On Net,TRUE,FALSE,38.07886552931954,13.601470508735444,65.39113089708727
2021-01-27,Connecticut Whale,Boston Pride,3,2672,1,5,5,1,1,Boston Pride,Shot,Tereza Vanisova,Direct,150,73,130,70,Mallory Souliotis,131,66,Wristshot,Missed,TRUE,FALSE,20.223748416156685,4.123105625617661,62.39390995922599
2021-01-27,Connecticut Whale,Boston Pride,3,2757,0,5,5,1,1,Connecticut Whale,Shot,Alyssa Wohlfeiler,Direct,194,12,173,12,Katelynn Russ,173,12,Snapshot,On Net,FALSE,TRUE,21,0,34.88552708502482
2021-01-27,Connecticut Whale,Boston Pride,3,2764,1,5,5,1,1,Connecticut Whale,Goal,Emma Vlasic,Indirect,197,30,184,39,Katelynn Russ,184,39,Snapshot,On Net,FALSE,TRUE,15.811388300841896,0,6.4031242374328485
2021-01-27,Connecticut Whale,Boston Pride,3,2774,3,5,5,2,1,Boston Pride,Shot,Mallory Souliotis,Indirect,99,81,131,75,McKenna Brand,176,75,Snapshot,On Net,TRUE,FALSE,32.55764119219941,45,34.539832078341085
2021-01-27,Connecticut Whale,Boston Pride,3,2804,1,5,5,2,1,Boston Pride,Shot,Tereza Vanisova,Direct,128,10,134,71,Mallory Souliotis,134,71,Slapshot,Blocked,TRUE,TRUE,61.29437168288782,0,61.71709649683789
2021-01-27,Connecticut Whale,Boston Pride,3,2825,3,5,5,2,1,Connecticut Whale,Shot,Taylor Marchin,Direct,64,15,110,6,Kaycie Anderson,133,21,Wristshot,On Net,FALSE,FALSE,46.87216658103186,27.459060435491963,60.166435825965294
2021-01-27,Connecticut Whale,Boston Pride,3,2838,6,5,5,2,1,Connecticut Whale,Shot,Kaycie Anderson,Indirect,192,15,136,7,Maggie LaGue,182,30,Snapshot,On Net,FALSE,FALSE,56.568542494923804,51.42956348249516,14.7648230602334
2021-01-27,Connecticut Whale,Boston Pride,3,2858,16,5,5,2,1,Connecticut Whale,Shot,Maggie LaGue,Indirect,136,3,195,17,Kayla Friesen,150,80,Wristshot,On Net,FALSE,FALSE,60.63827174318213,77.42092740338364,53.75872022286245
2021-01-27,Connecticut Whale,Boston Pride,3,2876,5,5,5,2,1,Connecticut Whale,Shot,Janine Weber,Indirect,181,79,176,80,Mackenzie Lancaster,165,66,Wristshot,On Net,FALSE,FALSE,5.0990195135927845,17.804493814764857,33.24154027718932
2021-01-27,Connecticut Whale,Boston Pride,3,2888,0,5,5,2,1,Connecticut Whale,Shot,Hanna Beattie,Direct,152,69,178,45,Janine Weber,178,45,Deflection,Missed,FALSE,FALSE,35.38361202590826,0,11.180339887498949
2021-01-27,Connecticut Whale,Boston Pride,3,2891,0,5,5,2,1,Connecticut Whale,Shot,Janine Weber,Direct,197,38,180,31,Mackenzie Lancaster,182,32,Snapshot,On Net,FALSE,FALSE,18.384776310850235,2.23606797749979,13.038404810405298
2021-01-27,Connecticut Whale,Boston Pride,3,2923,1,5,5,2,1,Connecticut Whale,Goal,Emma Vlasic,Direct,176,81,156,65,Alyssa Wohlfeiler,163,48,Wristshot,On Net,TRUE,FALSE,25.612496949731394,18.384776310850235,26.476404589747453
2021-01-27,Connecticut Whale,Boston Pride,3,2952,0,5,5,3,1,Boston Pride,Shot,Lauren Kelly,Direct,129,78,176,77,McKenna Brand,186,28,Wristshot,On Net,FALSE,FALSE,47.01063709417264,50.00999900019995,15.297058540778355
2021-01-27,Connecticut Whale,Boston Pride,3,3042,2,5,4,3,1,Connecticut Whale,Shot,Tori Howran,Direct,131,33,141,18,Kayla Friesen,168,19,Wristshot,On Net,TRUE,FALSE,18.027756377319946,27.018512172212592,31.89043743820395
2021-01-27,Connecticut Whale,Boston Pride,3,3047,1,5,4,3,1,Connecticut Whale,Shot,Kayla Friesen,Direct,197,53,159,46,Katelynn Russ,163,49,Wristshot,Blocked,TRUE,FALSE,38.63935817272331,5,26.68332812825267
2021-01-27,Connecticut Whale,Boston Pride,3,3100,2,5,4,3,1,Connecticut Whale,Shot,Mackenzie Lancaster,Direct,163,79,143,29,Kayla Friesen,163,38,Wristshot,Missed,TRUE,FALSE,53.85164807134504,21.93171219946131,26.476404589747453
2021-01-27,Connecticut Whale,Boston Pride,3,3106,1,5,4,3,1,Connecticut Whale,Shot,Janine Weber,Direct,151,11,131,35,Tori Howran,134,36,Slapshot,On Net,TRUE,FALSE,31.240998703626616,3.1622776601683795,55.44366510251645
2021-01-27,Connecticut Whale,Boston Pride,3,3120,1,5,4,3,1,Connecticut Whale,Shot,Tori Howran,Direct,152,50,181,60,Katelynn Russ,181,60,Snapshot,On Net,FALSE,TRUE,30.675723300355934,0,18.788294228055936
2021-01-27,Connecticut Whale,Boston Pride,3,3155,1,5,4,3,1,Connecticut Whale,Goal,Alyssa Wohlfeiler,Direct,191,54,176,45,Emma Vlasic,177,45,Snapshot,On Net,FALSE,TRUE,17.4928556845359,1,12.165525060596439
2021-01-27,Connecticut Whale,Boston Pride,3,3184,6,5,5,4,1,Connecticut Whale,Shot,Grace Klienbach,Direct,28,2,76,42,Kaycie Anderson,160,22,Wristshot,Blocked,TRUE,FALSE,62.48199740725323,86.34813257969161,35.805027579936315
2021-01-27,Connecticut Whale,Boston Pride,3,3202,5,5,5,4,1,Boston Pride,Shot,Samantha Davis,Direct,72,81,85,62,Tereza Vanisova,179,64,Wristshot,Blocked,FALSE,FALSE,23.021728866442675,94.02127418834527,23.259406699226016
2021-01-27,Connecticut Whale,Boston Pride,3,3340,3,4,5,4,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,128,41,139,7,McKenna Brand,150,37,Wristshot,Blocked,TRUE,FALSE,35.73513677041127,31.953090617340916,39.45883931389772
2021-01-27,Connecticut Whale,Boston Pride,3,3352,3,4,5,4,1,Boston Pride,Shot,Christina Putigna,Direct,184,15,127,13,Kaleigh Fratkin,130,27,Slapshot,Blocked,TRUE,FALSE,57.0350769263968,14.317821063276353,61.1310068623117
2021-01-27,Connecticut Whale,Boston Pride,3,3400,6,4,5,4,1,Boston Pride,Shot,Samantha Davis,Direct,134,30,170,76,Taylor Turnquist,148,38,Wristshot,Blocked,TRUE,FALSE,58.412327466040935,43.9089968002003,41.30375285612676
2021-01-27,Connecticut Whale,Boston Pride,3,3413,1,5,5,4,1,Boston Pride,Shot,Lauren Kelly,Direct,133,39,158,63,Taylor Turnquist,158,63,Slapshot,Missed,TRUE,TRUE,34.655446902326915,0,36.89173349139343
2021-01-27,Connecticut Whale,Boston Pride,3,3431,3,4,5,4,1,Boston Pride,Shot,Taylor Turnquist,Direct,136,42,131,85,Tori Sullivan,160,61,Wristshot,On Net,TRUE,FALSE,43.289721643826724,37.64306044943742,34.132096331752024
2021-01-27,Connecticut Whale,Boston Pride,3,3481,2,4,5,4,1,Boston Pride,Shot,Taylor Turnquist,Direct,138,32,143,72,Tori Sullivan,157,60,Wristshot,On Net,TRUE,FALSE,40.311288741492746,18.439088914585774,36.235341863986875
2021-01-27,Connecticut Whale,Boston Pride,3,3518,1,4,5,4,1,Boston Pride,Shot,McKenna Brand,Direct,172,19,189,21,Christina Putigna,188,26,Wristshot,Missed,FALSE,FALSE,17.11724276862369,5.0990195135927845,17.029386365926403
2021-01-27,Connecticut Whale,Boston Pride,3,3528,2,4,5,4,1,Boston Pride,Shot,Carlee Turner,Direct,127,69,146,19,Lauren Kelly,159,22,Wristshot,Blocked,TRUE,FALSE,53.48831648126533,13.341664064126334,36.61966684720111
2021-01-27,Connecticut Whale,Boston Pride,3,3545,6,5,5,4,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,148,5,183,9,Tereza Vanisova,183,20,Wristshot,On Net,FALSE,FALSE,35.22782990761707,11,23.769728648009426
2021-01-27,Buffalo Beauts,Toronto Six,1,127,1,5,5,0,0,Toronto Six,Shot,Megan Quinn,Direct,129,39,130,65,Lindsay Eastwood,134,63,Wristshot,Missed,TRUE,FALSE,26.019223662515376,4.47213595499958,58.52349955359813
2021-01-27,Buffalo Beauts,Toronto Six,1,183,2,5,5,0,0,Toronto Six,Shot,Sarah Steele,Direct,129,80,132,40,Taylor Woods,134,34,Wristshot,Blocked,FALSE,FALSE,40.11234224026316,6.324555320336759,55.731499172371095
2021-01-27,Buffalo Beauts,Toronto Six,1,273,4,5,5,0,0,Toronto Six,Goal,Emma Woods,Direct,74,4,94,57,Brooke Boquist,189,48,Snapshot,On Net,FALSE,FALSE,56.64803615307419,95.42536350467836,5
2021-01-27,Buffalo Beauts,Toronto Six,1,315,1,5,5,0,1,Toronto Six,Shot,Shiann Darkangelo,Direct,134,22,168,11,Emma Woods,183,10,Snapshot,On Net,FALSE,FALSE,35.73513677041127,15.033296378372908,33.54101966249684
2021-01-27,Buffalo Beauts,Toronto Six,1,331,2,5,5,0,1,Toronto Six,Shot,Mackenzie MacNeil,Direct,178,75,183,51,Breanne Wilson-Bennett,186,48,Wristshot,On Net,FALSE,FALSE,24.515301344262525,4.242640687119285,5.830951894845301
2021-01-27,Buffalo Beauts,Toronto Six,1,364,5,5,5,0,1,Buffalo Beauts,Shot,Hunter Accursi,Indirect,43,71,105,83,Erin Gehen,162,66,Wristshot,On Net,TRUE,FALSE,63.150613615387776,59.481089431852205,35.4682957019364
2021-01-27,Buffalo Beauts,Toronto Six,1,408,0,5,5,0,1,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,159,72,140,57,Brooke Stacey,140,57,Snapshot,On Net,TRUE,TRUE,24.20743687382041,0,50.96076922496363
2021-01-27,Buffalo Beauts,Toronto Six,1,429,2,5,5,0,1,Buffalo Beauts,Shot,Marie-Jo Pelletier,Direct,133,83,134,63,Lenka Curmova,176,44,Snapshot,On Net,FALSE,FALSE,20.024984394500787,46.09772228646444,13.038404810405298
2021-01-27,Buffalo Beauts,Toronto Six,1,548,2,5,4,1,1,Buffalo Beauts,Shot,Dominique Kremer,Direct,155,16,147,72,Whitney Dove,147,72,Fan,Missed,TRUE,TRUE,56.568542494923804,0,51.03920062069938
2021-01-27,Buffalo Beauts,Toronto Six,1,587,1,5,4,1,1,Buffalo Beauts,Shot,Whitney Dove,Direct,137,26,170,60,Dominique Kremer,170,60,Snapshot,Missed,FALSE,TRUE,47.38143096192854,0,25.495097567963924
2021-01-27,Buffalo Beauts,Toronto Six,1,591,1,5,4,1,1,Buffalo Beauts,Shot,Erin Gehen,Direct,194,57,172,75,Dominique Kremer,166,69,Wristshot,Blocked,TRUE,FALSE,28.42534080710379,8.48528137423857,34.713109915419565
2021-01-27,Buffalo Beauts,Toronto Six,1,616,4,5,5,1,1,Toronto Six,Shot,Natalie Marcuzzi,Indirect,198,26,198,40,Mackenzie MacNeil,181,70,Wristshot,On Net,TRUE,FALSE,14,34.48187929913333,28.160255680657446
2021-01-27,Buffalo Beauts,Toronto Six,1,651,8,5,5,1,1,Buffalo Beauts,Shot,Megan Delay,Indirect,138,3,179,5,Hunter Accursi,167,84,Snapshot,Blocked,TRUE,FALSE,41.048751503547585,79.90619500389191,46.52956049652737
2021-01-27,Buffalo Beauts,Toronto Six,1,671,0,5,5,1,1,Toronto Six,Shot,Natalie Marcuzzi,Direct,199,37,184,31,Mackenzie MacNeil,184,31,Fan,Missed,FALSE,TRUE,16.15549442140351,0,13
2021-01-27,Buffalo Beauts,Toronto Six,1,688,3,5,5,1,1,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,148,2,130,72,Emma Greco,151,75,Wristshot,On Net,TRUE,FALSE,72.27724399837061,21.213203435596427,49.678969393496885
2021-01-27,Buffalo Beauts,Toronto Six,1,693,0,5,5,1,1,Toronto Six,Shot,Amy Curlew,Direct,173,68,142,56,Mikyla Grant-Mentis,142,56,Snapshot,Blocked,TRUE,TRUE,33.24154027718932,0,48.76474136094644
2021-01-27,Buffalo Beauts,Toronto Six,1,704,3,5,5,1,1,Toronto Six,Shot,Emma Greco,Direct,130,81,175,61,Sarah-Eve Coutu Godbout,186,51,Snapshot,On Net,FALSE,FALSE,49.24428900898052,14.866068747318506,8.54400374531753
2021-01-27,Buffalo Beauts,Toronto Six,1,780,1,5,5,1,1,Buffalo Beauts,Shot,Erin Gehen,Direct,189,72,134,73,Marie-Jo Pelletier,134,73,Slapshot,On Net,TRUE,TRUE,55.00909015790027,0,62.64982043070834
2021-01-27,Buffalo Beauts,Toronto Six,1,828,1,5,5,1,1,Toronto Six,Shot,Emily Fluke,Direct,149,4,150,30,Julie Allen,171,33,Snapshot,On Net,FALSE,FALSE,26.019223662515376,21.213203435596427,20.591260281974
2021-01-27,Buffalo Beauts,Toronto Six,1,837,0,5,5,1,1,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,167,28,178,49,Autumn MacDougall,178,49,Snapshot,On Net,FALSE,TRUE,23.706539182259394,0,12.529964086141668
2021-01-27,Buffalo Beauts,Toronto Six,1,872,0,5,5,1,1,Buffalo Beauts,Shot,Jordan Juron,Direct,198,36,176,30,Brooke Stacey,176,30,Snapshot,On Net,FALSE,TRUE,22.80350850198276,0,18.384776310850235
2021-01-27,Buffalo Beauts,Toronto Six,1,967,6,5,4,1,1,Toronto Six,Shot,Lindsay Eastwood,Direct,36,26,63,58,Breanne Wilson-Bennett,184,48,Wristshot,On Net,FALSE,FALSE,41.86884283091664,121.41251994749142,7.0710678118654755
2021-01-27,Buffalo Beauts,Toronto Six,1,991,3,4,4,1,1,Toronto Six,Shot,Shiann Darkangelo,Direct,150,75,165,81,Emma Woods,143,51,Wristshot,Blocked,TRUE,FALSE,16.15549442140351,37.20215047547655,46.69047011971501
2021-01-27,Buffalo Beauts,Toronto Six,1,1008,3,4,5,1,1,Toronto Six,Shot,Emma Woods,Direct,130,33,166,5,Brooke Boquist,154,26,Wristshot,Blocked,TRUE,FALSE,45.60701700396552,24.186773244895647,38.91015291668744
